secs,nsecs,latitude,longitude,altitude
1453943001,9098822,40.762178936,-73.979324809,100.334
1453943001,10992531,40.762178936,-73.979324809,100.334
1453943002,18096692,40.762204534,-73.979319827,100.646
1453943002,20147718,40.762204534,-73.979319827,100.646
1453943003,29128355,40.762218296,-73.979323724,100.754
1453943003,31004199,40.762218296,-73.979323724,100.754
1453943004,55191147,40.762222369,-73.979333431,100.869
1453943004,57038069,40.762222369,-73.979333431,100.869
1453943005,15030638,40.762221915,-73.97934327,101.018
1453943005,16928275,40.762221915,-73.97934327,101.018
1453943006,27102064,40.762219835,-73.979352133,101.17
1453943006,28992324,40.762219835,-73.979352133,101.17
1453943007,40109743,40.76221748,-73.979360281,101.336
1453943007,41938825,40.76221748,-73.979360281,101.336
1453943008,2020504,40.762217294,-73.979368339,101.595
1453943008,3998395,40.762217294,-73.979368339,101.595
1453943009,14123649,40.762218579,-73.979374271,101.986
1453943009,16045984,40.762218579,-73.979374271,101.986
1453943010,46031995,40.762221164,-73.979378531,102.346
1453943010,47965625,40.762221164,-73.979378531,102.346
1453943011,6034659,40.762223284,-73.979383206,102.91
1453943011,7920624,40.762223284,-73.979383206,102.91
1453943012,18098897,40.762226513,-73.97938607,103.531
1453943012,19951120,40.762226513,-73.97938607,103.531
1453943013,30033594,40.762229444,-73.979389844,103.872
1453943013,31922265,40.762229444,-73.979389844,103.872
1453943014,37981959,40.762233832,-73.979391996,104.19
1453943014,39915403,40.762233832,-73.979391996,104.19
1453943015,47109042,40.762236009,-73.979394474,104.529
1453943015,49042337,40.762236009,-73.979394474,104.529
1453943016,2001196,40.762238487,-73.979394371,104.788
1453943016,4000484,40.762238487,-73.979394371,104.788
1453943017,9961000,40.762241211,-73.979394232,104.935
1453943017,11920085,40.762241211,-73.979394232,104.935
1453943018,16126693,40.762240824,-73.979393267,105.03
1453943018,17928011,40.762240824,-73.979393267,105.03
1453943019,29027525,40.762245469,-73.979388251,104.869
1453943019,30943395,40.762245469,-73.979388251,104.869
1453943020,46022475,40.762270091,-73.97937973,104.766
1453943020,47907646,40.762270091,-73.97937973,104.766
1453943021,4000575,40.762270091,-73.97937973,104.766
1453943021,5930401,40.762270091,-73.97937973,104.766
1453943022,9115893,40.762270091,-73.97937973,104.766
1453943022,11038691,40.762270091,-73.97937973,104.766
1453943023,13963648,40.762270091,-73.97937973,104.766
1453943023,15822567,40.762270091,-73.97937973,104.766
1453943024,21116922,40.762270091,-73.97937973,104.766
1453943024,22998259,40.762270091,-73.97937973,104.766
1453943025,29936798,40.762270091,-73.97937973,104.766
1453943025,31891694,40.762270091,-73.97937973,104.766
1453943026,39068150,40.762270091,-73.97937973,104.766
1453943026,40921396,40.762270091,-73.97937973,104.766
1453943026,997080567,40.762270091,-73.97937973,104.766
1453943026,998989655,40.762270091,-73.97937973,104.766
1453943028,907980,40.762270091,-73.97937973,104.766
1453943028,2829513,40.762270091,-73.97937973,104.766
1453943029,5967288,40.762270091,-73.97937973,104.766
1453943029,7862729,40.762270091,-73.97937973,104.766
1453943030,44929165,40.762270091,-73.97937973,104.766
1453943030,46899375,40.762270091,-73.97937973,104.766
1453943031,4972295,40.762270091,-73.97937973,104.766
1453943031,6882116,40.762270091,-73.97937973,104.766
1453943032,13987023,40.762270091,-73.97937973,104.766
1453943032,15847829,40.762270091,-73.97937973,104.766
1453943033,24010650,40.762270091,-73.97937973,104.766
1453943033,25909180,40.762270091,-73.97937973,104.766
1453943034,32057603,40.762270091,-73.97937973,104.766
1453943034,33866388,40.762270091,-73.97937973,104.766
1453943035,38962442,40.762270091,-73.97937973,104.766
1453943035,40855953,40.762270091,-73.97937973,104.766
1453943036,47978811,40.762270091,-73.97937973,104.766
1453943036,49794068,40.762270091,-73.97937973,104.766
1453943037,4930856,40.762270091,-73.97937973,104.766
1453943037,6775198,40.762270091,-73.97937973,104.766
1453943038,13932500,40.762270091,-73.97937973,104.766
1453943038,15889203,40.762270091,-73.97937973,104.766
1453943039,19877341,40.762270091,-73.97937973,104.766
1453943039,21789286,40.762270091,-73.97937973,104.766
1453943040,38924449,40.762270091,-73.97937973,104.766
1453943040,40868274,40.762270091,-73.97937973,104.766
1453943040,993882291,40.762270091,-73.97937973,104.766
1453943040,995943847,40.762270091,-73.97937973,104.766
1453943041,997898385,40.762270091,-73.97937973,104.766
1453943041,999827756,40.762270091,-73.97937973,104.766
1453943043,5000873,40.762270091,-73.97937973,104.766
1453943043,6934628,40.762270091,-73.97937973,104.766
1453943044,10913917,40.762270091,-73.97937973,104.766
1453943044,12797540,40.762270091,-73.97937973,104.766
1453943045,22982159,40.762270091,-73.97937973,104.766
1453943045,24751668,40.762270091,-73.97937973,104.766
1453943046,28901594,40.762270091,-73.97937973,104.766
1453943046,30803525,40.762270091,-73.97937973,104.766
1453943047,41801706,40.762270091,-73.97937973,104.766
1453943047,43802848,40.762270091,-73.97937973,104.766
1453943048,2848547,40.762270091,-73.97937973,104.766
1453943048,4794710,40.762270091,-73.97937973,104.766
1453943049,16848433,40.762276599,-73.979377968,104.787
1453943049,18731837,40.762276599,-73.979377968,104.787
1453943050,48836007,40.762291468,-73.97936701,105.178
1453943050,50780418,40.762291468,-73.97936701,105.178
1453943051,11815371,40.762307095,-73.979353108,105.439
1453943051,13764831,40.762307095,-73.979353108,105.439
1453943052,24813027,40.762323524,-73.979338119,105.61
1453943052,26770495,40.762323524,-73.979338119,105.61
1453943053,38807632,40.762339959,-73.979323948,106.157
1453943053,40837528,40.762339959,-73.979323948,106.157
1453943054,1820328,40.762354455,-73.979310833,106.655
1453943054,3685004,40.762354455,-73.979310833,106.655
1453943055,15848508,40.762381913,-73.979291551,106.984
1453943055,17732545,40.762381913,-73.979291551,106.984
1453943056,31941460,40.762405628,-73.979273085,107.378
1453943056,33899910,40.762405628,-73.979273085,107.378
1453943057,43114296,40.762421638,-73.979254227,107.601
1453943057,44959643,40.762421638,-73.979254227,107.601
1453943058,6914162,40.762444088,-73.979234782,108.04
1453943058,8855447,40.762444088,-73.979234782,108.04
1453943059,18778740,40.762451018,-73.979220406,108.648
1453943059,20694183,40.762451018,-73.979220406,108.648
1453943060,48837676,40.762453162,-73.979210017,109.198
1453943060,50691470,40.762453162,-73.979210017,109.198
1453943061,12902699,40.762427987,-73.979193331,109.232
1453943061,14721234,40.762427987,-73.979193331,109.232
1453943062,26816958,40.762405416,-73.979177454,109.308
1453943062,28694446,40.762405416,-73.979177454,109.308
1453943063,37808682,40.76238773,-73.979162675,109.357
1453943063,39678083,40.76238773,-73.979162675,109.357
1453943064,45774080,40.762377255,-73.979146843,109.537
1453943064,47829212,40.762377255,-73.979146843,109.537
1453943065,9787556,40.762373744,-73.979132084,109.921
1453943065,11819653,40.762373744,-73.979132084,109.921
1453943066,20774069,40.762369149,-73.979115808,110.115
1453943066,22658276,40.762369149,-73.979115808,110.115
1453943067,39722343,40.76236548,-73.979100092,110.283
1453943067,41661974,40.76236548,-73.979100092,110.283
1453943068,3786135,40.762365027,-73.979083781,110.428
1453943068,5693522,40.762365027,-73.979083781,110.428
1453943069,19732711,40.762358535,-73.97906665,110.681
1453943069,21671037,40.762358535,-73.97906665,110.681
1453943070,46725644,40.762358535,-73.97906665,110.681
1453943070,48641504,40.762358535,-73.97906665,110.681
1453943071,9754931,40.762358535,-73.97906665,110.681
1453943071,11748412,40.762358535,-73.97906665,110.681
1453943072,18701591,40.762358535,-73.97906665,110.681
1453943072,20605854,40.762358535,-73.97906665,110.681
1453943073,26832378,40.762358535,-73.97906665,110.681
1453943073,28782407,40.762358535,-73.97906665,110.681
1453943074,36758453,40.762358535,-73.97906665,110.681
1453943074,38680629,40.762358535,-73.97906665,110.681
1453943074,998752196,40.762358535,-73.97906665,110.681
1453943075,639378,40.762358535,-73.97906665,110.681
1453943076,8828178,40.762358535,-73.97906665,110.681
1453943076,10773038,40.762358535,-73.97906665,110.681
1453943077,18822969,40.762358535,-73.97906665,110.681
1453943077,20653111,40.762358535,-73.97906665,110.681
1453943078,30695823,40.762358535,-73.97906665,110.681
1453943078,32622393,40.762358535,-73.97906665,110.681
1453943079,39762477,40.762358535,-73.97906665,110.681
1453943079,41759050,40.762358535,-73.97906665,110.681
1453943080,1708187,40.762358535,-73.97906665,110.681
1453943080,3672599,40.762358535,-73.97906665,110.681
1453943081,13714442,40.762358535,-73.97906665,110.681
1453943081,15714381,40.762358535,-73.97906665,110.681
1453943082,29660229,40.762356937,-73.979049172,111.024
1453943082,31553005,40.762356937,-73.979049172,111.024
1453943083,41628774,40.762361233,-73.979030692,111.236
1453943083,43566519,40.762361233,-73.979030692,111.236
1453943083,999601094,40.762361233,-73.979030692,111.236
1453943084,1535598,40.762361233,-73.979030692,111.236
1453943085,10684583,40.762361233,-73.979030692,111.236
1453943085,12594128,40.762361233,-73.979030692,111.236
1453943086,23676115,40.762361233,-73.979030692,111.236
1453943086,25566008,40.762361233,-73.979030692,111.236
1453943087,39636524,40.762361233,-73.979030692,111.236
1453943087,41519652,40.762361233,-73.979030692,111.236
1453943087,999697315,40.762361233,-73.979030692,111.236
1453943088,1587432,40.762361233,-73.979030692,111.236
1453943089,17621145,40.762361233,-73.979030692,111.236
1453943089,19578572,40.762361233,-73.979030692,111.236
1453943090,46702075,40.762361233,-73.979030692,111.236
1453943090,48580719,40.762361233,-73.979030692,111.236
1453943091,9758319,40.762361233,-73.979030692,111.236
1453943091,11575898,40.762361233,-73.979030692,111.236
1453943092,21631473,40.762361233,-73.979030692,111.236
1453943092,23568672,40.762361233,-73.979030692,111.236
1453943093,33707985,40.762361233,-73.979030692,111.236
1453943093,35674453,40.762361233,-73.979030692,111.236
1453943094,43758868,40.762361233,-73.979030692,111.236
1453943094,45669684,40.762361233,-73.979030692,111.236
1453943095,9649968,40.762361233,-73.979030692,111.236
1453943095,11561813,40.762361233,-73.979030692,111.236
1453943096,18660195,40.762361233,-73.979030692,111.236
1453943096,20537693,40.762361233,-73.979030692,111.236
1453943097,26711642,40.762361233,-73.979030692,111.236
1453943097,28656231,40.762361233,-73.979030692,111.236
1453943098,36672276,40.762361233,-73.979030692,111.236
1453943098,38585004,40.762361233,-73.979030692,111.236
1453943099,45590269,40.762361233,-73.979030692,111.236
1453943099,47432625,40.762361233,-73.979030692,111.236
1453943100,1683762,40.762361233,-73.979030692,111.236
1453943100,3466765,40.762361233,-73.979030692,111.236
1453943101,7699729,40.762361233,-73.979030692,111.236
1453943102,15554500,40.762361233,-73.979030692,111.236
1453943102,17434849,40.762361233,-73.979030692,111.236
1453943103,21624355,40.762361233,-73.979030692,111.236
1453943103,23620056,40.762361233,-73.979030692,111.236
1453943104,28536822,40.762361233,-73.979030692,nan
1453943104,30425776,40.762361233,-73.979030692,nan
1453943105,37619871,40.762361233,-73.979030692,nan
1453943105,39604735,40.762361233,-73.979030692,nan
1453943106,45531881,40.762361233,-73.979030692,111.236
1453943106,47504777,40.762361233,-73.979030692,111.236
1453943107,3556273,40.762361233,-73.979030692,111.236
1453943107,5414694,40.762361233,-73.979030692,111.236
1453943108,11602915,40.762361233,-73.979030692,111.236
1453943108,13599072,40.762361233,-73.979030692,111.236
1453943109,16576067,40.762361233,-73.979030692,nan
1453943109,18484050,40.762361233,-73.979030692,nan
1453943109,996650150,40.762361233,-73.979030692,111.236
1453943109,998590665,40.762361233,-73.979030692,111.236
1453943111,2590265,40.762361233,-73.979030692,111.236
1453943111,4451571,40.762361233,-73.979030692,111.236
1453943112,13543923,40.762347179,-73.979015312,111.159
1453943112,15386754,40.762347179,-73.979015312,111.159
1453943113,27612805,40.762338151,-73.979002675,111.06
1453943113,29449052,40.762338151,-73.979002675,111.06
1453943114,33495349,40.762338151,-73.979002675,111.06
1453943114,35465237,40.762338151,-73.979002675,111.06
1453943115,40565450,40.762338151,-73.979002675,111.06
1453943115,42456767,40.762338151,-73.979002675,111.06
1453943115,997456246,40.762338151,-73.979002675,111.06
1453943115,999346848,40.762338151,-73.979002675,111.06
1453943117,12606283,40.762336786,-73.978978047,111.075
1453943117,14513711,40.762336786,-73.978978047,111.075
1453943118,27508853,40.762328289,-73.978952756,111.015
1453943118,29395058,40.762328289,-73.978952756,111.015
1453943119,45503043,40.762317822,-73.97892375,110.766
1453943119,47368785,40.762317822,-73.97892375,110.766
1453943120,14446054,40.762308413,-73.97889636,110.451
1453943120,16497896,40.762308413,-73.97889636,110.451
1453943121,37472015,40.762293403,-73.978882579,110.407
1453943121,39358831,40.762293403,-73.978882579,110.407
1453943121,994491289,40.762291546,-73.978866975,110.004
1453943121,996403950,40.762291546,-73.978866975,110.004
1453943122,997494743,40.762291546,-73.978866975,110.004
1453943122,999522455,40.762291546,-73.978866975,110.004
1453943124,2499387,40.762291546,-73.978866975,110.004
1453943124,4378617,40.762291546,-73.978866975,110.004
1453943125,18420221,40.762291546,-73.978866975,110.004
1453943125,20440245,40.762291546,-73.978866975,110.004
1453943126,22477352,40.762291546,-73.978866975,110.004
1453943126,24490158,40.762291546,-73.978866975,110.004
1453943127,33471067,40.762291546,-73.978866975,110.004
1453943127,35333441,40.762291546,-73.978866975,110.004
1453943128,39503760,40.762291546,-73.978866975,110.004
1453943128,41391479,40.762291546,-73.978866975,110.004
1453943128,993492555,40.762291546,-73.978866975,110.004
1453943128,995378497,40.762291546,-73.978866975,110.004
1453943129,998541436,40.762291546,-73.978866975,110.004
1453943130,287360,40.762291546,-73.978866975,110.004
1453943131,6537240,40.762291546,-73.978866975,110.004
1453943131,8360491,40.762291546,-73.978866975,110.004
1453943132,13429575,40.762291546,-73.978866975,110.004
1453943132,15297413,40.762291546,-73.978866975,110.004
1453943133,16418702,40.762291546,-73.978866975,110.004
1453943133,18348882,40.762291546,-73.978866975,110.004
1453943134,23528593,40.762291546,-73.978866975,110.004
1453943134,25336682,40.762291546,-73.978866975,110.004
1453943135,46517292,40.762281737,-73.97885499,109.333
1453943135,48284858,40.762281737,-73.97885499,109.333
1453943135,998385826,40.762281737,-73.97885499,109.333
1453943136,320372,40.762281737,-73.97885499,109.333
1453943137,3338870,40.762281737,-73.97885499,109.333
1453943137,5352068,40.762281737,-73.97885499,109.333
1453943138,8497538,40.762281737,-73.97885499,109.333
1453943138,10373775,40.762281737,-73.97885499,109.333
1453943139,15410559,40.762281737,-73.97885499,109.333
1453943139,17345900,40.762281737,-73.97885499,109.333
1453943139,993421963,40.762281737,-73.97885499,109.333
1453943139,995303960,40.762281737,-73.97885499,109.333
1453943140,998345494,40.762281737,-73.97885499,109.333
1453943141,284011,40.762281737,-73.97885499,109.333
1453943142,4339841,40.762281737,-73.97885499,109.333
1453943142,6240081,40.762281737,-73.97885499,109.333
1453943143,7354369,40.762281737,-73.97885499,109.333
1453943143,9267279,40.762281737,-73.97885499,109.333
1453943144,11377858,40.762281737,-73.97885499,109.333
1453943144,13381121,40.762281737,-73.97885499,109.333
1453943145,15297550,40.762281737,-73.97885499,109.333
1453943145,17195033,40.762281737,-73.97885499,109.333
1453943146,24380878,40.762281737,-73.97885499,109.333
1453943146,26278939,40.762281737,-73.97885499,109.333
1453943147,27401489,40.762281737,-73.97885499,109.333
1453943147,29197399,40.762281737,-73.97885499,109.333
1453943148,35346062,40.762281737,-73.97885499,109.333
1453943148,37267382,40.762281737,-73.97885499,109.333
1453943149,35362930,40.762281737,-73.97885499,109.333
1453943149,37275917,40.762281737,-73.97885499,109.333
1453943149,993368998,40.762281737,-73.97885499,109.333
1453943149,995268714,40.762281737,-73.97885499,109.333
1453943150,997356546,40.762281737,-73.97885499,109.333
1453943150,999241582,40.762281737,-73.97885499,109.333
1453943152,9450038,40.762281737,-73.97885499,109.333
1453943152,11206284,40.762281737,-73.97885499,109.333
1453943153,18346709,40.762281737,-73.97885499,109.333
1453943153,20244107,40.762281737,-73.97885499,109.333
1453943154,26289187,40.762281737,-73.97885499,109.333
1453943154,28237371,40.762281737,-73.97885499,109.333
1453943155,35345838,40.762281737,-73.97885499,109.333
1453943155,37180570,40.762281737,-73.97885499,109.333
1453943156,47311700,40.762281737,-73.97885499,109.333
1453943156,49208640,40.762281737,-73.97885499,109.333
1453943157,10350677,40.762281737,-73.97885499,109.333
1453943157,12216015,40.762281737,-73.97885499,109.333
1453943158,25253729,40.762281737,-73.97885499,109.333
1453943158,27237658,40.762281737,-73.97885499,109.333
1453943159,38410830,40.762281737,-73.97885499,109.333
1453943159,40159285,40.762281737,-73.97885499,109.333
1453943160,3280841,40.762281737,-73.97885499,109.333
1453943160,5225538,40.762281737,-73.97885499,109.333
1453943161,11302677,40.762281737,-73.97885499,109.333
1453943161,13209111,40.762281737,-73.97885499,109.333
1453943162,20261373,40.762281737,-73.97885499,109.333
1453943162,22156111,40.762281737,-73.97885499,109.333
1453943163,26257905,40.762281737,-73.97885499,109.333
1453943163,28135385,40.762281737,-73.97885499,109.333
1453943164,37274801,40.762281737,-73.97885499,109.333
1453943164,39151495,40.762281737,-73.97885499,109.333
1453943165,45254685,40.762281737,-73.97885499,109.333
1453943165,47125806,40.762281737,-73.97885499,109.333
1453943166,3202727,40.762281737,-73.97885499,109.333
1453943166,5093894,40.762281737,-73.97885499,109.333
1453943167,10260016,40.762281737,-73.97885499,109.333
1453943167,12170498,40.762281737,-73.97885499,109.333
1453943168,22249651,40.762281737,-73.97885499,109.333
1453943168,24177509,40.762281737,-73.97885499,109.333
1453943169,32344901,40.762281737,-73.97885499,109.333
1453943169,34283240,40.762281737,-73.97885499,109.333
1453943170,4250293,40.762281737,-73.97885499,109.333
1453943170,6132299,40.762281737,-73.97885499,109.333
1453943171,20180250,40.762281737,-73.97885499,109.333
1453943171,22132734,40.762281737,-73.97885499,109.333
1453943172,38256650,40.762281737,-73.97885499,109.333
1453943172,40148133,40.762281737,-73.97885499,109.333
1453943173,162247,40.762281737,-73.97885499,109.333
1453943173,2144919,40.762281737,-73.97885499,109.333
1453943174,6222165,40.762281737,-73.97885499,109.333
1453943174,8222077,40.762281737,-73.97885499,109.333
1453943175,13139082,40.762268501,-73.978842371,nan
1453943175,15060846,40.762268501,-73.978842371,nan
1453943176,18212880,40.762268501,-73.978842371,108.973
1453943176,20111972,40.762268501,-73.978842371,108.973
1453943177,29137691,40.762268501,-73.978842371,108.973
1453943177,31128799,40.762268501,-73.978842371,108.973
1453943178,37202226,40.762268501,-73.978842371,nan
1453943178,39135875,40.762268501,-73.978842371,nan
1453943178,996143245,40.762268501,-73.978842371,nan
1453943178,998058020,40.762268501,-73.978842371,nan
1453943180,10152720,40.762268501,-73.978842371,108.973
1453943180,12098637,40.762268501,-73.978842371,108.973
1453943181,18119836,40.762268501,-73.978842371,108.973
1453943181,20034291,40.762268501,-73.978842371,108.973
1453943182,25146821,40.762268501,-73.978842371,108.973
1453943182,27100047,40.762268501,-73.978842371,108.973
1453943183,36108165,40.762268501,-73.978842371,108.973
1453943183,38080779,40.762268501,-73.978842371,108.973
1453943183,991141998,40.762268501,-73.978842371,108.973
1453943183,993005570,40.762268501,-73.978842371,108.973
1453943184,995187939,40.762268501,-73.978842371,108.973
1453943184,997081650,40.762268501,-73.978842371,108.973
1453943186,2074110,40.762268501,-73.978842371,nan
1453943186,4047826,40.762268501,-73.978842371,nan
1453943187,9161888,40.762268501,-73.978842371,108.973
1453943187,11064727,40.762268501,-73.978842371,108.973
1453943188,15081437,40.762268501,-73.978842371,108.973
1453943188,17039461,40.762268501,-73.978842371,108.973
1453943189,23117703,40.762268501,-73.978842371,108.973
1453943189,25022222,40.762268501,-73.978842371,108.973
1453943190,2103884,40.762268501,-73.978842371,108.973
1453943190,4033211,40.762268501,-73.978842371,108.973
1453943191,12109577,40.762268501,-73.978842371,108.973
1453943191,13983663,40.762268501,-73.978842371,108.973
1453943192,25059017,40.762268501,-73.978842371,108.973
1453943192,26968812,40.762268501,-73.978842371,108.973
1453943193,37089732,40.762268501,-73.978842371,108.973
1453943193,38996224,40.762268501,-73.978842371,108.973
1453943193,998124630,40.762268501,-73.978842371,108.973
1453943194,37765,40.762268501,-73.978842371,108.973
1453943195,9168378,40.762268501,-73.978842371,108.973
1453943195,10953432,40.762268501,-73.978842371,108.973
1453943196,22188580,40.762268501,-73.978842371,108.973
1453943196,24010431,40.762268501,-73.978842371,108.973
1453943197,33098334,40.762268501,-73.978842371,108.973
1453943197,35015271,40.762268501,-73.978842371,108.973
1453943198,34165871,40.762268501,-73.978842371,108.973
1453943198,36014111,40.762268501,-73.978842371,108.973
1453943198,989020299,40.762268501,-73.978842371,108.973
1453943198,990917306,40.762268501,-73.978842371,108.973
1453943199,994044077,40.762268501,-73.978842371,108.973
1453943199,995986418,40.762268501,-73.978842371,108.973
1453943201,78338,40.762268501,-73.978842371,108.973
1453943201,1942822,40.762268501,-73.978842371,108.973
1453943202,10013833,40.762268501,-73.978842371,108.973
1453943202,11917488,40.762268501,-73.978842371,108.973
1453943203,17022984,40.762268501,-73.978842371,108.973
1453943203,18997619,40.762268501,-73.978842371,108.973
1453943204,25994731,40.762268501,-73.978842371,108.973
1453943204,27924505,40.762268501,-73.978842371,108.973
1453943205,35153159,40.762268501,-73.978842371,108.973
1453943205,37088153,40.762268501,-73.978842371,108.973
1453943205,997095796,40.762268501,-73.978842371,108.973
1453943205,998903664,40.762268501,-73.978842371,108.973
1453943207,7006864,40.762268501,-73.978842371,108.973
1453943207,8907711,40.762268501,-73.978842371,108.973
1453943208,16944491,40.762268501,-73.978842371,108.973
1453943208,18937367,40.762268501,-73.978842371,108.973
1453943209,24152809,40.762268501,-73.978842371,108.973
1453943209,26008862,40.762268501,-73.978842371,108.973
1453943209,995981502,40.762268501,-73.978842371,108.973
1453943209,997941678,40.762268501,-73.978842371,108.973
1453943211,68953,40.762268501,-73.978842371,108.973
1453943211,2047687,40.762268501,-73.978842371,108.973
1453943212,9955927,40.762268501,-73.978842371,108.973
1453943212,11908709,40.762268501,-73.978842371,108.973
1453943213,21133095,40.762268501,-73.978842371,108.973
1453943213,23026851,40.762268501,-73.978842371,108.973
1453943214,33044785,40.762268501,-73.978842371,108.973
1453943214,34930120,40.762268501,-73.978842371,108.973
1453943215,48015934,40.762304025,-73.978819484,109.298
1453943215,49913886,40.762304025,-73.978819484,109.298
1453943216,10036120,40.762304025,-73.978819484,109.298
1453943216,11929748,40.762304025,-73.978819484,109.298
1453943217,19070554,40.762304025,-73.978819484,109.298
1453943217,20916737,40.762304025,-73.978819484,109.298
1453943218,24023316,40.762304025,-73.978819484,109.298
1453943218,25862780,40.762304025,-73.978819484,109.298
1453943219,32032279,40.762304025,-73.978819484,109.298
1453943219,33831671,40.762304025,-73.978819484,109.298
1453943220,3968867,40.762304025,-73.978819484,109.298
1453943220,5850847,40.762304025,-73.978819484,109.298
1453943221,11088640,40.762304025,-73.978819484,109.298
1453943221,12860193,40.762304025,-73.978819484,109.298
1453943222,18989872,40.762304025,-73.978819484,109.298
1453943222,20887201,40.762304025,-73.978819484,109.298
1453943223,26918785,40.762304025,-73.978819484,109.298
1453943223,28810377,40.762304025,-73.978819484,109.298
1453943224,33903341,40.762304025,-73.978819484,109.298
1453943224,35992857,40.762304025,-73.978819484,109.298
1453943225,38029442,40.762304025,-73.978819484,109.298
1453943225,39823313,40.762304025,-73.978819484,109.298
1453943225,992916011,40.762304025,-73.978819484,109.298
1453943225,994978538,40.762304025,-73.978819484,109.298
1453943226,999928797,40.762304025,-73.978819484,109.298
1453943227,1857522,40.762304025,-73.978819484,109.298
1453943228,2945917,40.762304025,-73.978819484,109.298
1453943228,4848430,40.762304025,-73.978819484,109.298
1453943229,9924491,40.762304025,-73.978819484,109.298
1453943229,11780545,40.762304025,-73.978819484,109.298
1453943229,997918452,40.762304025,-73.978819484,109.298
1453943229,999821148,40.762304025,-73.978819484,109.298
1453943230,999019469,40.762304025,-73.978819484,109.298
1453943231,835539,40.762304025,-73.978819484,109.298
1453943232,12928773,40.762304025,-73.978819484,109.298
1453943232,14832550,40.762304025,-73.978819484,109.298
1453943233,24026467,40.762304025,-73.978819484,109.298
1453943233,25809343,40.762304025,-73.978819484,109.298
1453943234,32921958,40.762304025,-73.978819484,109.298
1453943234,34799194,40.762304025,-73.978819484,109.298
1453943235,45843429,40.762292538,-73.978805523,108.872
1453943235,47796130,40.762292538,-73.978805523,108.872
1453943236,6912487,40.762292538,-73.978805523,108.872
1453943236,8811244,40.762292538,-73.978805523,108.872
1453943237,12954473,40.762292538,-73.978805523,108.872
1453943237,14899612,40.762292538,-73.978805523,108.872
1453943238,23909016,40.762292538,-73.978805523,108.872
1453943238,25735318,40.762292538,-73.978805523,108.872
1453943239,33839520,40.762292538,-73.978805523,108.872
1453943239,35849058,40.762292538,-73.978805523,108.872
1453943240,10864853,40.762289961,-73.978789322,108.692
1453943240,12751436,40.762289961,-73.978789322,108.692
1453943241,17847291,40.762289961,-73.978789322,108.692
1453943241,19791244,40.762289961,-73.978789322,108.692
1453943242,18758032,40.762289961,-73.978789322,108.692
1453943242,20696219,40.762289961,-73.978789322,108.692
1453943243,24796175,40.762289961,-73.978789322,108.692
1453943243,26799633,40.762289961,-73.978789322,108.692
1453943244,27876761,40.762289961,-73.978789322,108.692
1453943244,29732208,40.762289961,-73.978789322,108.692
1453943245,35944225,40.762289961,-73.978789322,108.692
1453943245,37701039,40.762289961,-73.978789322,108.692
1453943245,993836942,40.762289961,-73.978789322,108.692
1453943245,995685319,40.762289961,-73.978789322,108.692
1453943247,864309,40.762291825,-73.978772494,108.453
1453943247,2871818,40.762291825,-73.978772494,108.453
1453943248,12774927,40.762292133,-73.978758515,108.195
1453943248,14742848,40.762292133,-73.978758515,108.195
1453943249,20923309,40.762292133,-73.978758515,108.195
1453943249,22745225,40.762292133,-73.978758515,108.195
1453943250,1843851,40.762292133,-73.978758515,108.195
1453943250,3708084,40.762292133,-73.978758515,108.195
1453943251,9853137,40.762292133,-73.978758515,108.195
1453943251,11677224,40.762292133,-73.978758515,108.195
1453943252,24836442,40.762283036,-73.978741141,107.616
1453943252,26767795,40.762283036,-73.978741141,107.616
1453943253,37778543,40.762272736,-73.978730102,107.453
1453943253,39703444,40.762272736,-73.978730102,107.453
1453943254,3890284,40.762264097,-73.978722681,106.939
1453943254,5708503,40.762264097,-73.978722681,106.939
1453943255,9730045,40.762264097,-73.978722681,106.939
1453943255,11681231,40.762264097,-73.978722681,106.939
1453943256,18800566,40.762264097,-73.978722681,106.939
1453943256,20692378,40.762264097,-73.978722681,106.939
1453943257,31828179,40.762258366,-73.978704763,106.578
1453943257,33642581,40.762258366,-73.978704763,106.578
1453943258,42750865,40.762252712,-73.978685036,106.072
1453943258,44617264,40.762252712,-73.978685036,106.072
1453943259,7779023,40.762247299,-73.97867145,105.54
1453943259,9652639,40.762247299,-73.97867145,105.54
1453943260,3766635,40.762247299,-73.97867145,105.54
1453943260,5653729,40.762247299,-73.97867145,105.54
1453943261,11697925,40.762247299,-73.97867145,105.54
1453943261,13634499,40.762247299,-73.97867145,105.54
1453943262,17760561,40.762247299,-73.97867145,105.54
1453943262,19680422,40.762247299,-73.97867145,105.54
1453943263,24678194,40.762247299,-73.97867145,105.54
1453943263,26646497,40.762247299,-73.97867145,105.54
1453943264,28706309,40.762247299,-73.97867145,105.54
1453943264,30662972,40.762247299,-73.97867145,105.54
1453943265,32749372,40.762247299,-73.97867145,105.54
1453943265,34669942,40.762247299,-73.97867145,105.54
1453943266,61706081,40.762247299,-73.97867145,105.54
1453943266,63609515,40.762247299,-73.97867145,105.54
1453943267,16677011,40.762247299,-73.97867145,105.54
1453943267,18629059,40.762247299,-73.97867145,105.54
1453943268,22719734,40.762247299,-73.97867145,105.54
1453943268,24755992,40.762247299,-73.97867145,105.54
1453943269,27734933,40.762247299,-73.97867145,105.54
1453943269,29555389,40.762247299,-73.97867145,105.54
1453943270,720922,40.762247299,-73.97867145,105.54
